Customer ID,TotalTransactions,TotalSpent,FirstPurchase,LastPurchase,Recency,Frequency,MonetaryValue,AvgOrderValue,Churn
15169.0,59,569.22,2009-12-13 11:16:00,2010-11-22 13:04:00,18,59,569.22,9.647796610169491,0
15170.0,4,81.15,2010-10-29 10:34:00,2010-10-29 10:34:00,42,4,81.15,20.2875,0
15173.0,88,1399.26,2010-04-01 12:26:00,2010-11-24 10:21:00,16,88,1399.26,15.900681818181818,0
15174.0,23,345.71,2010-10-25 09:40:00,2010-10-25 09:40:00,46,23,345.71,15.03086956521739,0
15176.0,53,985.09,2010-02-10 10:36:00,2010-04-22 11:40:00,232,53,985.09,18.586603773584905,1
15177.0,26,948.93,2010-10-10 12:48:00,2010-10-10 12:48:00,61,26,948.93,36.49730769230769,0
15179.0,227,5240.62,2009-12-03 12:27:00,2010-11-12 15:35:00,28,227,5240.62,23.086431718061675,0
15180.0,52,816.9300000000001,2010-04-29 15:27:00,2010-12-07 14:57:00,3,52,816.9300000000001,15.710192307692308,0
15181.0,6,268.16999999999996,2009-12-08 19:02:00,2010-12-09 13:28:00,1,6,268.16999999999996,44.69499999999999,0
15182.0,99,2319.902,2010-01-29 14:48:00,2010-11-24 12:55:00,16,99,2319.902,23.433353535353536,0
15183.0,39,637.03,2010-05-04 11:31:00,2010-06-10 10:43:00,183,39,637.03,16.33410256410256,1
15184.0,22,283.19,2009-12-16 12:06:00,2010-11-17 12:41:00,23,22,283.19,12.872272727272728,0
15186.0,33,991.7900000000001,2010-01-12 10:14:00,2010-08-22 15:00:00,110,33,991.7900000000001,30.054242424242428,1
15188.0,23,310.43,2009-12-14 13:30:00,2009-12-14 13:30:00,361,23,310.43,13.496956521739131,1
15189.0,29,1298.99,2010-07-18 13:37:00,2010-11-23 18:47:00,17,29,1298.99,44.79275862068965,0
15190.0,40,834.4399999999999,2010-10-01 13:09:00,2010-10-01 13:09:00,70,40,834.4399999999999,20.860999999999997,0
15191.0,35,588.05,2010-01-20 12:35:00,2010-09-02 15:37:00,99,35,588.05,16.80142857142857,1
15192.0,55,937.07,2010-01-29 10:13:00,2010-12-09 14:56:00,1,55,937.07,17.037636363636363,0
15194.0,193,4666.51,2009-12-03 10:37:00,2010-12-06 15:00:00,4,193,4666.51,24.17880829015544,0
15196.0,43,316.25,2009-12-13 11:14:00,2010-10-03 10:50:00,68,43,316.25,7.354651162790698,0
15197.0,30,771.4,2009-12-11 12:56:00,2010-11-16 17:30:00,24,30,771.4,25.71333333333333,0
15198.0,22,365.81,2010-01-19 10:01:00,2010-10-28 14:20:00,43,22,365.81,16.627727272727274,0
15199.0,38,1853.7,2010-05-13 10:14:00,2010-11-30 10:56:00,10,38,1853.7,48.78157894736842,0
15200.0,30,549.05,2010-08-02 09:38:00,2010-08-02 09:38:00,130,30,549.05,18.301666666666666,1
15201.0,34,598.0600000000001,2010-04-07 14:50:00,2010-09-29 13:38:00,72,34,598.0600000000001,17.590000000000003,0
15202.0,8,-2570.1800000000003,2010-10-13 12:55:00,2010-10-15 13:09:00,56,8,-2570.1800000000003,-321.27250000000004,0
15203.0,201,2572.38,2009-12-08 18:06:00,2010-11-14 12:14:00,26,201,2572.38,12.797910447761195,0
15207.0,27,653.77,2010-06-10 17:29:00,2010-10-26 11:11:00,45,27,653.77,24.213703703703704,0
15208.0,6,100.4,2010-10-12 12:17:00,2010-10-12 12:17:00,59,6,100.4,16.733333333333334,0
15209.0,13,178.98000000000002,2009-12-09 17:26:00,2009-12-09 17:26:00,366,13,178.98000000000002,13.76769230769231,1
15210.0,47,845.01,2010-05-13 14:42:00,2010-11-26 09:09:00,14,47,845.01,17.978936170212766,0
15211.0,23,383.07,2010-12-09 16:08:00,2010-12-09 16:08:00,1,23,383.07,16.655217391304348,0
15212.0,5,106.47999999999999,2010-11-28 10:45:00,2010-11-28 10:45:00,12,5,106.47999999999999,21.296,0
15215.0,116,880.47,2010-04-06 11:21:00,2010-11-11 10:50:00,29,116,880.47,7.590258620689656,0
15216.0,22,389.49,2010-03-31 09:52:00,2010-03-31 09:52:00,254,22,389.49,17.704090909090908,1
15217.0,28,426.24,2010-05-25 13:51:00,2010-05-25 13:51:00,199,28,426.24,15.222857142857142,1
15218.0,244,5699.11,2010-01-26 10:47:00,2010-11-15 11:39:00,25,244,5699.11,23.35700819672131,0
15219.0,17,379.7,2010-03-01 11:33:00,2010-03-01 11:33:00,284,17,379.7,22.33529411764706,1
15221.0,39,1702.0,2010-03-12 10:40:00,2010-12-08 13:08:00,2,39,1702.0,43.64102564102564,0
15222.0,152,2830.66,2009-12-16 13:49:00,2010-08-24 10:39:00,108,152,2830.66,18.622763157894735,1
15223.0,14,662.2,2009-12-05 11:19:00,2010-04-09 11:34:00,245,14,662.2,47.300000000000004,1
15224.0,24,526.78,2010-01-15 16:14:00,2010-07-15 09:08:00,148,24,526.78,21.949166666666667,1
15227.0,62,1269.0900000000001,2010-03-16 08:23:00,2010-11-08 13:31:00,32,62,1269.0900000000001,20.4691935483871,0
15228.0,109,2193.56,2010-07-28 10:21:00,2010-10-07 14:24:00,64,109,2193.56,20.12440366972477,0
15229.0,9,160.5,2010-05-02 13:50:00,2010-05-02 13:50:00,222,9,160.5,17.833333333333332,1
15231.0,17,228.35999999999999,2010-03-28 15:12:00,2010-04-22 18:12:00,232,17,228.35999999999999,13.432941176470587,1
15233.0,1,59.400000000000006,2010-11-03 13:36:00,2010-11-03 13:36:00,37,1,59.400000000000006,59.400000000000006,0
15235.0,44,690.3000000000001,2010-11-16 12:48:00,2010-12-05 15:02:00,5,44,690.3000000000001,15.688636363636364,0
15240.0,162,2629.43,2009-12-05 14:57:00,2010-12-03 10:09:00,7,162,2629.43,16.231049382716048,0
15241.0,74,1293.72,2010-02-23 13:59:00,2010-10-05 08:50:00,66,74,1293.72,17.482702702702703,0
15242.0,4,302.04,2010-10-13 15:33:00,2010-10-13 15:33:00,58,4,302.04,75.51,0
15243.0,39,610.6,2010-09-30 17:28:00,2010-09-30 17:28:00,71,39,610.6,15.656410256410258,0
15244.0,16,218.61,2010-02-11 14:48:00,2010-02-17 13:08:00,296,16,218.61,13.663125,1
15245.0,59,2095.0,2010-04-23 14:23:00,2010-11-02 12:58:00,38,59,2095.0,35.50847457627118,0
15246.0,18,266.25,2010-06-02 11:28:00,2010-06-02 11:28:00,191,18,266.25,14.791666666666666,1
15247.0,12,611.11,2010-06-20 14:08:00,2010-09-01 15:20:00,100,12,611.11,50.92583333333334,1
15248.0,111,1865.03,2010-06-23 14:34:00,2010-10-24 13:09:00,47,111,1865.03,16.80207207207207,0
15249.0,156,2489.79,2010-03-26 14:51:00,2010-10-05 16:34:00,66,156,2489.79,15.960192307692308,0
15250.0,3,60.0,2010-03-09 07:35:00,2010-03-09 07:35:00,276,3,60.0,20.0,1
15251.0,125,9768.49,2010-01-29 12:42:00,2010-10-21 14:29:00,50,125,9768.49,78.14792,0
15252.0,77,1312.28,2010-04-07 10:24:00,2010-10-18 13:57:00,53,77,1312.28,17.0425974025974,0
15253.0,66,1117.99,2010-05-02 11:17:00,2010-11-05 15:19:00,35,66,1117.99,16.939242424242423,0
15254.0,50,773.04,2009-12-01 14:20:00,2010-06-11 10:30:00,182,50,773.04,15.460799999999999,1
15255.0,146,2779.92,2009-12-03 09:10:00,2010-11-08 15:12:00,32,146,2779.92,19.04054794520548,0
15256.0,4,71.95,2010-05-27 11:41:00,2010-05-27 11:41:00,197,4,71.95,17.9875,1
15257.0,5,368.75,2010-10-21 14:03:00,2010-10-21 14:03:00,50,5,368.75,73.75,0
15259.0,57,1182.3799999999999,2010-01-26 09:41:00,2010-07-15 08:47:00,148,57,1182.3799999999999,20.74350877192982,1
15260.0,326,7317.61,2009-12-06 11:45:00,2010-12-02 12:09:00,8,326,7317.61,22.446656441717792,0
15261.0,73,1253.18,2010-10-01 11:59:00,2010-11-23 09:13:00,17,73,1253.18,17.166849315068493,0
15262.0,16,239.87,2010-08-08 15:55:00,2010-11-24 13:21:00,16,16,239.87,14.991875,0
15264.0,34,450.46000000000004,2010-06-27 13:29:00,2010-08-17 11:57:00,115,34,450.46000000000004,13.248823529411766,1
15265.0,111,1839.52,2009-12-01 17:08:00,2010-04-14 11:20:00,240,111,1839.52,16.57225225225225,1
15266.0,40,722.4,2010-01-07 12:19:00,2010-11-25 16:36:00,15,40,722.4,18.06,0
15268.0,27,941.2500000000001,2010-04-13 11:27:00,2010-08-18 10:33:00,114,27,941.2500000000001,34.861111111111114,1
15269.0,33,816.56,2010-11-14 12:58:00,2010-11-24 15:32:00,16,33,816.56,24.744242424242422,0
15270.0,149,4895.79,2009-12-17 15:02:00,2010-11-16 17:34:00,24,149,4895.79,32.85765100671141,0
15271.0,353,2153.4700000000003,2010-08-05 14:57:00,2010-12-09 13:47:00,1,353,2153.4700000000003,6.1004815864022675,0
15272.0,244,1363.54,2010-02-14 13:39:00,2010-09-15 17:07:00,86,244,1363.54,5.58827868852459,0
15273.0,1,228.96,2010-04-19 11:31:00,2010-04-19 11:31:00,235,1,228.96,228.96,1
15276.0,142,495.71999999999997,2010-10-01 12:24:00,2010-11-10 16:19:00,30,142,495.71999999999997,3.4909859154929577,0
15277.0,14,220.44,2010-10-10 16:02:00,2010-10-10 16:02:00,61,14,220.44,15.745714285714286,0
15278.0,29,496.15999999999997,2010-02-12 14:53:00,2010-05-27 10:03:00,197,29,496.15999999999997,17.10896551724138,1
15279.0,78,1264.33,2010-02-02 10:15:00,2010-12-09 14:58:00,1,78,1264.33,16.209358974358974,0
15280.0,45,293.09999999999997,2010-05-17 14:17:00,2010-08-08 12:21:00,124,45,293.09999999999997,6.513333333333333,1
15281.0,394,6077.67,2010-10-08 12:14:00,2010-11-26 16:31:00,14,394,6077.67,15.425558375634518,0
15282.0,27,348.59,2010-05-18 16:27:00,2010-05-18 16:27:00,206,27,348.59,12.91074074074074,1
15283.0,10,135.43,2010-07-09 15:46:00,2010-11-14 14:54:00,26,10,135.43,13.543000000000001,0
15284.0,1,24.75,2010-07-27 13:25:00,2010-07-27 13:25:00,136,1,24.75,24.75,1
15285.0,6,94.92,2010-10-28 09:46:00,2010-10-28 09:46:00,43,6,94.92,15.82,0
15287.0,16,369.34000000000003,2009-12-02 12:13:00,2010-11-25 10:29:00,15,16,369.34000000000003,23.083750000000002,0
15288.0,93,1576.6100000000001,2010-02-12 15:27:00,2010-12-09 13:59:00,1,93,1576.6100000000001,16.95279569892473,0
15289.0,40,635.61,2010-03-28 11:45:00,2010-10-14 12:11:00,57,40,635.61,15.89025,0
15290.0,89,2551.81,2010-02-24 10:15:00,2010-11-11 12:04:00,29,89,2551.81,28.67202247191011,0
15291.0,158,8854.73,2009-12-03 11:09:00,2010-12-01 09:32:00,9,158,8854.73,56.04259493670886,0
15293.0,19,247.5,2010-02-12 11:54:00,2010-02-12 11:54:00,301,19,247.5,13.026315789473685,1
15294.0,17,222.3,2010-10-25 11:45:00,2010-11-04 17:45:00,36,17,222.3,13.076470588235296,0
15295.0,53,217.23999999999998,2010-02-23 13:03:00,2010-02-23 13:03:00,290,53,217.23999999999998,4.098867924528301,1
15296.0,347,6613.62,2010-01-21 13:48:00,2010-10-22 12:01:00,49,347,6613.62,19.05942363112392,0
15298.0,259,4581.93,2009-12-08 17:04:00,2010-12-08 13:55:00,2,259,4581.93,17.69084942084942,0
15299.0,8,3456.5299999999997,2009-12-01 12:11:00,2010-12-02 16:51:00,8,8,3456.5299999999997,432.06624999999997,0
15301.0,137,2533.09,2010-09-15 15:41:00,2010-12-06 12:21:00,4,137,2533.09,18.489708029197082,0
15302.0,16,291.05,2009-12-09 13:11:00,2009-12-17 17:39:00,358,16,291.05,18.190625,1
15303.0,40,604.76,2010-01-25 09:42:00,2010-05-23 12:14:00,201,40,604.76,15.119,1
15304.0,6,225.15,2010-10-14 10:24:00,2010-12-06 11:42:00,4,6,225.15,37.525,0
15305.0,5,93.6,2010-06-02 13:50:00,2010-06-02 13:50:00,191,5,93.6,18.72,1
15306.0,105,2306.63,2010-02-18 17:12:00,2010-07-27 14:43:00,136,105,2306.63,21.967904761904762,1
15309.0,61,715.53,2009-12-04 13:01:00,2010-04-08 11:11:00,246,61,715.53,11.73,1
15310.0,45,1634.64,2010-08-18 11:38:00,2010-08-18 11:38:00,114,45,1634.64,36.32533333333333,1
15311.0,2226,54093.73,2009-12-01 11:21:00,2010-12-09 14:15:00,1,2226,54093.73,24.300867026055705,0
15312.0,117,1995.39,2009-12-16 09:23:00,2010-11-21 15:10:00,19,117,1995.39,17.054615384615385,0
15314.0,27,472.67999999999995,2010-10-07 15:41:00,2010-11-08 16:32:00,32,27,472.67999999999995,17.506666666666664,0
15317.0,6,112.05000000000001,2009-12-08 16:43:00,2010-01-31 15:55:00,313,6,112.05000000000001,18.675,1
15321.0,223,3909.92,2009-12-17 18:46:00,2010-10-18 13:27:00,53,223,3909.92,17.5332735426009,0
15322.0,41,711.18,2010-08-20 13:10:00,2010-08-20 13:10:00,112,41,711.18,17.345853658536583,1
15323.0,37,320.9,2010-02-16 09:21:00,2010-06-24 15:49:00,169,37,320.9,8.672972972972973,1
15324.0,8,140.22000000000003,2010-01-07 14:37:00,2010-01-07 14:37:00,337,8,140.22000000000003,17.527500000000003,1
15325.0,177,1434.52,2010-02-16 13:30:00,2010-11-09 13:14:00,31,177,1434.52,8.104632768361581,0
15326.0,117,1218.1100000000001,2009-12-01 13:19:00,2010-04-22 10:24:00,232,117,1218.1100000000001,10.411196581196583,1
15328.0,8,107.24,2010-10-28 09:05:00,2010-10-28 09:05:00,43,8,107.24,13.405,0
15329.0,116,1737.48,2009-12-14 12:18:00,2010-12-09 15:43:00,1,116,1737.48,14.978275862068966,0
15331.0,46,755.41,2010-04-09 14:26:00,2010-07-28 09:42:00,135,46,755.41,16.42195652173913,1
15332.0,154,4892.68,2010-07-14 13:01:00,2010-12-08 14:43:00,2,154,4892.68,31.770649350649354,0
15336.0,15,240.5,2010-11-03 12:39:00,2010-11-03 12:39:00,37,15,240.5,16.033333333333335,0
15337.0,24,344.72,2010-10-24 15:29:00,2010-11-02 10:34:00,38,24,344.72,14.363333333333335,0
15338.0,60,283.43,2010-01-31 14:25:00,2010-01-31 14:25:00,313,60,283.43,4.723833333333333,1
15339.0,144,1076.52,2010-02-08 13:38:00,2010-10-14 14:04:00,57,144,1076.52,7.475833333333333,0
15340.0,7,105.5,2010-05-27 10:27:00,2010-05-27 10:27:00,197,7,105.5,15.071428571428571,1
15341.0,8,380.5,2010-05-28 07:45:00,2010-09-16 16:41:00,85,8,380.5,47.5625,0
15346.0,21,339.23,2010-10-04 15:11:00,2010-10-18 16:31:00,53,21,339.23,16.153809523809525,0
15347.0,38,1132.3,2010-09-28 12:50:00,2010-12-08 15:25:00,2,38,1132.3,29.79736842105263,0
15350.0,30,547.6,2010-11-21 15:14:00,2010-12-01 13:33:00,9,30,547.6,18.253333333333334,0
15351.0,153,1753.04,2010-10-03 12:18:00,2010-12-05 11:49:00,5,153,1753.04,11.457777777777778,0
15352.0,37,114.95,2010-06-09 11:28:00,2010-06-09 11:28:00,184,37,114.95,3.1067567567567567,1
15353.0,325,2377.03,2009-12-02 10:46:00,2010-12-07 11:49:00,3,325,2377.03,7.313938461538462,0
15354.0,7,-94.8,2010-04-15 16:12:00,2010-04-20 11:45:00,234,7,-94.8,-13.542857142857143,1
15356.0,236,698.45,2010-10-13 13:12:00,2010-12-06 14:05:00,4,236,698.45,2.959533898305085,0
15357.0,1,-36.75,2010-01-26 16:49:00,2010-01-26 16:49:00,318,1,-36.75,-36.75,1
15358.0,591,8602.55,2009-12-07 12:19:00,2010-12-09 10:04:00,1,591,8602.55,14.555922165820641,0
15359.0,17,162.6,2010-01-15 11:30:00,2010-06-03 10:42:00,190,17,162.6,9.564705882352941,1
15361.0,3,270.15000000000003,2010-06-14 13:27:00,2010-07-01 14:15:00,162,3,270.15000000000003,90.05000000000001,1
15362.0,40,613.08,2009-12-01 09:08:00,2010-09-17 10:37:00,84,40,613.08,15.327000000000002,0
15363.0,35,678.11,2010-08-04 08:41:00,2010-12-02 12:28:00,8,35,678.11,19.37457142857143,0
15365.0,104,2242.81,2010-02-04 16:43:00,2010-11-01 10:44:00,39,104,2242.81,21.565480769230767,0
15366.0,94,1786.57,2010-02-26 10:10:00,2010-10-26 09:52:00,45,94,1786.57,19.006063829787234,0
15367.0,185,3138.04,2009-12-10 14:20:00,2010-10-17 15:05:00,54,185,3138.04,16.96237837837838,0
15368.0,4,275.8,2010-11-10 15:52:00,2010-11-10 15:52:00,30,4,275.8,68.95,0
15369.0,103,3305.88,2009-12-08 07:43:00,2010-11-30 12:09:00,10,103,3305.88,32.09592233009709,0
15370.0,50,1352.96,2010-10-25 12:08:00,2010-10-25 12:08:00,46,50,1352.96,27.0592,0
15371.0,1,59.400000000000006,2010-02-15 13:14:00,2010-02-15 13:14:00,298,1,59.400000000000006,59.400000000000006,1
15372.0,33,3947.02,2010-02-14 11:24:00,2010-09-15 14:52:00,86,33,3947.02,119.60666666666667,0
15373.0,69,1005.48,2010-05-02 11:57:00,2010-12-03 14:40:00,7,69,1005.48,14.572173913043478,0
15374.0,7,139.32,2010-03-25 12:03:00,2010-03-25 12:03:00,260,7,139.32,19.90285714285714,1
15375.0,6,60.959999999999994,2010-01-18 15:38:00,2010-01-18 15:38:00,326,6,60.959999999999994,10.159999999999998,1
15377.0,22,1179.95,2010-10-20 11:42:00,2010-11-22 08:55:00,18,22,1179.95,53.63409090909091,0
15378.0,12,246.5,2010-07-26 08:47:00,2010-09-03 11:30:00,98,12,246.5,20.541666666666668,1
15379.0,69,1174.55,2010-11-04 11:59:00,2010-11-04 11:59:00,36,69,1174.55,17.02246376811594,0
15380.0,19,1739.8400000000001,2009-12-01 13:50:00,2010-12-09 15:01:00,1,19,1739.8400000000001,91.57052631578948,0
15381.0,17,1290.77,2010-05-05 14:35:00,2010-10-12 13:32:00,59,17,1290.77,75.92764705882352,0
15382.0,336,7718.64,2009-12-04 14:13:00,2010-11-30 09:46:00,10,336,7718.64,22.97214285714286,0
15383.0,1,-10.5,2010-01-26 16:24:00,2010-01-26 16:24:00,318,1,-10.5,-10.5,1
15384.0,79,1378.73,2010-04-26 12:38:00,2010-12-02 17:27:00,8,79,1378.73,17.45227848101266,0
15385.0,9,625.2,2010-01-31 13:02:00,2010-11-12 12:28:00,28,9,625.2,69.46666666666667,0
15387.0,20,468.65,2010-08-04 16:05:00,2010-08-04 16:05:00,128,20,468.65,23.432499999999997,1
15389.0,5,2233.8,2010-01-27 12:44:00,2010-11-04 19:23:00,36,5,2233.8,446.76000000000005,0
15390.0,77,1216.66,2010-10-26 17:23:00,2010-11-08 15:19:00,32,77,1216.66,15.800779220779221,0
15391.0,13,282.92,2010-05-04 15:04:00,2010-05-18 12:11:00,206,13,282.92,21.763076923076923,1
15392.0,60,1376.0900000000001,2010-10-04 12:50:00,2010-11-30 09:50:00,10,60,1376.0900000000001,22.934833333333337,0
15393.0,32,659.48,2009-12-15 17:56:00,2010-05-21 11:34:00,203,32,659.48,20.60875,1
15394.0,144,3067.86,2009-12-15 19:05:00,2010-11-09 12:26:00,31,144,3067.86,21.304583333333333,0
15396.0,2,508.20000000000005,2010-05-05 09:04:00,2010-05-05 09:04:00,219,2,508.20000000000005,254.10000000000002,1
15400.0,15,586.1,2010-05-28 08:33:00,2010-10-15 12:00:00,56,15,586.1,39.07333333333334,0
15401.0,14,216.95000000000002,2010-05-20 10:56:00,2010-09-13 13:42:00,88,14,216.95000000000002,15.496428571428572,0
15402.0,91,1189.87,2010-04-27 12:12:00,2010-11-17 12:58:00,23,91,1189.87,13.075494505494504,0
15403.0,8,170.88,2009-12-09 12:45:00,2010-08-05 12:21:00,127,8,170.88,21.36,1
15404.0,16,257.06,2010-11-29 11:03:00,2010-11-29 11:03:00,11,16,257.06,16.06625,0
15405.0,22,310.74,2010-05-12 15:56:00,2010-05-12 15:56:00,212,22,310.74,14.124545454545455,1
15406.0,69,465.15999999999997,2010-09-12 13:06:00,2010-09-12 13:10:00,89,69,465.15999999999997,6.741449275362318,0
15409.0,12,117.2,2009-12-18 15:35:00,2010-01-07 11:52:00,337,12,117.2,9.766666666666667,1
15410.0,40,1234.88,2010-04-19 08:57:00,2010-05-20 09:53:00,204,40,1234.88,30.872000000000003,1
15413.0,27,-2531.3799999999997,2009-12-01 10:18:00,2010-10-05 15:15:00,66,27,-2531.3799999999997,-93.75481481481481,0
15416.0,37,580.28,2010-02-01 11:55:00,2010-08-18 09:48:00,114,37,580.28,15.683243243243243,1
15418.0,69,452.32,2010-05-02 11:31:00,2010-10-10 13:38:00,61,69,452.32,6.555362318840579,0
15420.0,56,743.0,2009-12-05 13:29:00,2010-10-01 15:46:00,70,56,743.0,13.267857142857142,0
15421.0,263,2854.98,2009-12-07 15:10:00,2010-11-19 13:21:00,21,263,2854.98,10.855437262357414,0
15422.0,115,1517.32,2010-02-07 11:52:00,2010-11-25 17:00:00,15,115,1517.32,13.194086956521739,0
15423.0,15,175.64,2010-03-28 13:42:00,2010-05-07 09:21:00,217,15,175.64,11.709333333333332,1
15424.0,16,214.44,2010-09-02 17:17:00,2010-09-02 17:17:00,99,16,214.44,13.4025,1
15425.0,144,1944.57,2010-02-14 12:36:00,2010-11-04 18:13:00,36,144,1944.57,13.503958333333333,0
15426.0,243,1163.05,2010-05-02 15:10:00,2010-12-06 14:22:00,4,243,1163.05,4.786213991769547,0
15428.0,38,668.97,2009-12-17 17:46:00,2010-11-17 13:46:00,23,38,668.97,17.60447368421053,0
15430.0,41,903.75,2010-06-29 15:04:00,2010-08-29 10:42:00,103,41,903.75,22.04268292682927,1
15431.0,2,153.24,2010-07-25 12:44:00,2010-07-25 12:44:00,138,2,153.24,76.62,1
15432.0,8,130.07,2010-06-16 14:34:00,2010-06-30 08:23:00,163,8,130.07,16.25875,1
15434.0,80,1519.63,2010-01-24 15:35:00,2010-11-30 15:46:00,10,80,1519.63,18.995375000000003,0
15437.0,12,193.29000000000002,2010-03-09 10:45:00,2010-03-09 10:45:00,276,12,193.29000000000002,16.1075,1
15439.0,57,1269.05,2010-02-24 12:05:00,2010-10-31 10:38:00,40,57,1269.05,22.264035087719297,0
15441.0,57,1254.21,2009-12-09 14:55:00,2010-11-08 15:50:00,32,57,1254.21,22.003684210526316,0
15443.0,266,1903.98,2010-03-07 12:10:00,2010-08-22 12:45:00,110,266,1903.98,7.1578195488721805,1
15445.0,9,171.0,2010-04-28 15:00:00,2010-04-28 15:00:00,226,9,171.0,19.0,1
15446.0,116,398.85,2009-12-13 13:53:00,2010-11-28 11:59:00,12,116,398.85,3.4383620689655174,0
15447.0,21,329.76,2010-03-24 14:40:00,2010-06-30 13:06:00,163,21,329.76,15.702857142857143,1
15448.0,21,294.17,2010-02-03 13:29:00,2010-02-03 13:29:00,310,21,294.17,14.008095238095239,1
15451.0,63,233.21,2010-04-19 14:08:00,2010-10-01 13:40:00,70,63,233.21,3.701746031746032,0
15452.0,144,1260.38,2010-07-16 14:23:00,2010-11-14 15:14:00,26,144,1260.38,8.752638888888889,0
15454.0,16,128.59,2010-03-31 13:15:00,2010-03-31 13:15:00,254,16,128.59,8.036875,1
15455.0,2,38.25,2010-04-21 12:43:00,2010-04-21 12:43:00,233,2,38.25,19.125,1
15456.0,170,1672.05,2009-12-08 12:54:00,2010-11-01 17:05:00,39,170,1672.05,9.835588235294118,0
15458.0,6,208.79999999999998,2010-11-02 19:50:00,2010-11-02 19:50:00,38,6,208.79999999999998,34.8,0
15459.0,7,202.82999999999998,2010-07-30 14:31:00,2010-10-18 15:25:00,53,7,202.82999999999998,28.975714285714282,0
15461.0,5,391.29999999999995,2009-12-01 11:35:00,2010-09-05 12:31:00,96,5,391.29999999999995,78.25999999999999,1
15462.0,30,502.45,2010-09-20 10:23:00,2010-09-20 10:23:00,81,30,502.45,16.74833333333333,0
15465.0,167,5281.13,2009-12-10 09:42:00,2010-12-05 10:12:00,5,167,5281.13,31.623532934131738,0
15466.0,208,1236.48,2009-12-03 12:28:00,2010-11-15 12:50:00,25,208,1236.48,5.944615384615385,0
15468.0,59,949.02,2010-11-12 09:39:00,2010-11-19 08:31:00,21,59,949.02,16.08508474576271,0
15469.0,20,329.90000000000003,2010-09-27 10:09:00,2010-10-08 14:52:00,63,20,329.90000000000003,16.495,0
15470.0,4,63.419999999999995,2010-05-13 09:35:00,2010-05-13 09:35:00,211,4,63.419999999999995,15.854999999999999,1
15471.0,85,847.0799999999999,2010-06-07 12:17:00,2010-11-24 14:39:00,16,85,847.0799999999999,9.965647058823528,0
15473.0,3,274.8,2010-09-21 09:14:00,2010-09-21 09:14:00,80,3,274.8,91.60000000000001,0
15474.0,20,163.1,2010-04-23 11:14:00,2010-04-23 11:14:00,231,20,163.1,8.155,1
15476.0,80,2180.28,2010-09-23 14:00:00,2010-11-24 15:17:00,16,80,2180.28,27.253500000000003,0
15477.0,2,368.4,2010-02-28 10:37:00,2010-02-28 10:37:00,285,2,368.4,184.2,1
15478.0,25,583.56,2010-05-13 18:49:00,2010-05-13 18:49:00,211,25,583.56,23.342399999999998,1
15479.0,9,147.4,2009-12-06 15:08:00,2009-12-06 15:08:00,369,9,147.4,16.37777777777778,1
15480.0,172,2686.75,2010-02-01 14:52:00,2010-08-31 11:04:00,101,172,2686.75,15.62063953488372,1
15481.0,38,1993.34,2010-11-03 14:52:00,2010-11-03 14:52:00,37,38,1993.34,52.456315789473685,0
15482.0,52,1539.1099999999997,2009-12-02 16:59:00,2010-11-18 11:02:00,22,52,1539.1099999999997,29.598269230769226,0
15483.0,202,628.39,2010-01-24 15:42:00,2010-11-19 13:24:00,21,202,628.39,3.1108415841584156,0
15484.0,53,1061.69,2009-12-05 15:18:00,2010-06-17 16:16:00,176,53,1061.69,20.03188679245283,1
15485.0,79,3049.51,2009-12-01 17:31:00,2010-12-01 13:23:00,9,79,3049.51,38.601392405063294,0
15486.0,1,102.0,2010-06-30 13:15:00,2010-06-30 13:15:00,163,1,102.0,102.0,1
15487.0,14,231.32,2010-01-29 12:07:00,2010-01-29 12:07:00,315,14,231.32,16.52285714285714,1
15488.0,9,340.6,2010-05-05 13:03:00,2010-09-09 11:59:00,92,9,340.6,37.84444444444445,1
15489.0,68,1237.3300000000002,2010-01-15 16:58:00,2010-11-04 11:48:00,36,68,1237.3300000000002,18.19602941176471,0
15490.0,29,188.1,2010-10-05 13:11:00,2010-10-05 13:14:00,66,29,188.1,6.486206896551724,0
15493.0,353,2313.18,2010-02-23 11:14:00,2010-11-15 12:43:00,25,353,2313.18,6.552917847025495,0
15494.0,255,2471.72,2009-12-10 20:16:00,2010-08-18 16:54:00,114,255,2471.72,9.693019607843137,1
15495.0,20,246.5,2010-11-25 13:46:00,2010-11-25 13:46:00,15,20,246.5,12.325,0
15496.0,22,146.14000000000001,2010-03-18 13:16:00,2010-03-18 13:16:00,267,22,146.14000000000001,6.6427272727272735,1
15497.0,107,7383.76,2009-12-18 15:08:00,2010-11-30 14:04:00,10,107,7383.76,69.00710280373832,0
15498.0,465,11464.35,2009-12-16 17:27:00,2010-12-08 14:46:00,2,465,11464.35,24.65451612903226,0
15499.0,42,161.6,2009-12-16 12:17:00,2009-12-16 12:17:00,359,42,161.6,3.8476190476190473,1
15501.0,70,402.5,2010-10-20 12:47:00,2010-10-31 11:15:00,40,70,402.5,5.75,0
15502.0,166,3132.07,2010-06-03 11:12:00,2010-12-06 14:55:00,4,166,3132.07,18.86789156626506,0
15503.0,53,120.06,2009-12-13 11:34:00,2009-12-13 11:34:00,362,53,120.06,2.2652830188679247,1
15504.0,57,361.07,2010-02-12 12:34:00,2010-07-07 12:02:00,156,57,361.07,6.334561403508772,1
